ID,score,name,officialName,cityName,districtName,address
109616,9.1,MiniHome,MAHYA MAĞAZACILIK GIDA İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Bağcılar,"İkitelli Organize Sanayi Bölgesi, Esenler Sanayi Sitesi Ortaklar İş Merkezi A blok No:10 Başakşehir İstanbul"
927086,9.9,Newpage Shop,NEWPAGE ELEKTRONİK TİCARET LİMİTED ŞİRKETİ,İstanbul,Başakşehir,Mahalle/Semt:BAHÇEŞEHİR 2. KISIM MAH. Cadde/Sokak:50. YIL CAD. AVRUPARK BAHCEKENT B01 No:7 F İç Kapı No:19
593584,9.6,NEONBİL,NEON İÇ VE DIŞ TİCARET ANONİM ŞİRKETİ,İstanbul,Ataşehir,Mahalle/Semt:KÜÇÜKBAKKALKÖY MAH. Cadde/Sokak:Çınar SK. No:21
865222,9.0,Goldmaster,AKAY AKSESUAR HEDİYELİK MEDİKAL VE ELEKTRONİK ANONİM ŞİRKETİ,İstanbul,Beylikdüzü,Mahalle/Semt:BEYLİKDÜZÜOSB MAH. Cadde/Sokak:KARANFİL CAD. No:19 İç Kapı No:1-
756207,9.0,SHOW TEKSTİL,EMRAH ÇELİKASLAN,Mersin,Toroslar,gazi osman paşa caddesi no 51 a
737619,8.8,CARLSON,ABDULLAH KELEŞ,Mersin,Toroslar,MEVLANA MAH. 101140 SK. NO:19 TOROSLAR/MERSİN
434441,9.0,FEVİLLE,FEVİLLE TEKSTİL GIDA İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Mersin,Yenişehir,Mahalle:BAHÇELİEVLER MAH. 1857 SOKAK  NO:11  /A  MERKEZ/YENİŞEHİR /MERSİN
638844,8.9,PANDY,ABDULLAH KELEŞ,Mersin,Toroslar,Mahalle/Semt:MEVLANA MAH. Cadde/Sokak:101140 SK. No:19
870977,9.4,MODAM33,FEVİLLE TEKSTİL GIDA İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Mersin,Yenişehir,Mahalle/Semt:BAHÇELİEVLER MAH. Cadde/Sokak:1857 SK. HAKAN APT. No:11 A
820185,8.5,Re7EDİ,YAKUP DOĞAN,İstanbul,Sultangazi,Mahalle/Semt:50. YIL MAH. Cadde/Sokak:2015. SK. No:13 İç Kapı No:3
937668,9.3,Beyazıt Çelikaslan,NURAY ÇELİKASLAN,Mersin,Toroslar,mevlana mahallesi gaziosman paşa caddesi no 57a
247872,8.0,angelstayl,ALİ ÖLÇÜM,İstanbul,Bahçelievler,Soğanlı mah. Nevruz sokak. No6/b
113024,8.9,MENA BİLİŞİM,NESLİHAN TAŞ,İstanbul,Fatih,TAHTAKALE MAH.TAHTAKALE CAD.MENEKŞE HAN KAT:5 NO:61 EMİNÖNÜ 
131366,9.6,Kent Pazar,SALİH ERBAY,İstanbul,Fatih,"hamidiye caddesi doğubank iş hanı bodrum kat no:2 SİRKECİ/İSTANBUL
Doğubank İşhanı"
120205,9.3,Sizin Reyon,SİZİN REYON ELEKTRONİK HİZMETLER VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Fatih,Hobyar Mah Vakıfhanı Sok No:10/b Eminönü-Fatih-İstanbul
307268,7.9,BakserLTD,BAKSER ELEKTRONİK SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ,İstanbul,Üsküdar,MİMAR SİNAN MH. SELMANİ PAK CD. KARAGAZİ SK. NO 9/A
185714,10.0,AYCAN SHOP,AYCAN DAYANIKLI TÜKETİM MAL.İTH.İHR.VE TİC. LİMİTED ŞİRKETİ,Ankara,Çankaya,İzmir-1 caddesi Moda Çarşısı Giriş Kat No:12-6/13<br>
459450,8.1,FTH E-TİCARET ,ŞEVKET SAFA TURGUT,Manisa,Akhisar,Cumhuriyet mh 256.sokak no59/12 Manisa/Akhisar
439601,9.2,Toprak Elektronik,MURAT TOPRAK,İstanbul,Fatih,Mahalle:TAHTAKALE MAH. Cadde/Sokak:BALKAPANI SK.  ÜÇLER IŞHANI Daire No:302 Kapı No:8
109514,8.7,TAŞARAVM,TAŞAR ALIŞ VERİŞ MERKEZİ TEKSTİL GIDA KUYUMCULUK İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Antalya,Manavgat,"ÖRNEK MAH.ZÜBEYDE HANIM CAD.1541.SOK.NO:2
MANAVGAT/ANTALYA
"
812027,9.3,Hesapli Depom,RAMAZAN KOÇASLAN,İstanbul,Fatih,Mahalle/Semt:TAHTAKALE MAH. Cadde/Sokak:TAHTAKALE CAD. TAHTAKALE TİCARET MERKEZİ No:18 İç Kapı No:B103
675753,9.0,TurkEcza,TÜRKECZA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Antalya,Muratpaşa,Mahalle/Semt:MEYDANKAVAĞI MAH. Cadde/Sokak:1595 SK. No:6 C
614180,8.7,YETKİLİBAYİİ,HASAN TAŞAR,Antalya,Manavgat,Mahalle/Semt:YAYLA MAH. Cadde/Sokak:2523 SK. No:15 İç Kapı No:2
226824,7.9,ANKUVA KOZMETİK,İLKER DAĞ,Ankara,Çankaya,"3381/1 cadde no:36 cb 
"
415800,9.7,akdoganhediyelikesya,HAKAN AKDOĞAN,İstanbul,Fatih,Mahalle:İSKENDERPAŞA MAH. Cadde/Sokak:KAMİLPAŞA SK. no:7 daire: 5 
316197,8.4,SUNROYAL CONCEPT,GÜNAYSUN ORMAN ÜRÜNLERİ TARIM VE İNŞAAT LİMİTED ŞİRKETİ,Konya,Meram,"Loras Mah. Hendek Cad. No :169  Günaysun Orman Ürünleri  
"
886520,9.8,YEŞİLTAŞ,TAYYİB CİHAD YEŞİLTAŞ,Kocaeli,Çayırova,Mahalle/Semt:EMEK MAH. Cadde/Sokak:65. Tuğrahan sitesi S6blok SK. No:7 İç Kapı No:11
117697,9.1,YUNUSOĞLU HOME,YUNUSOĞLU DAYANIKLI TÜKETİM MALLARI TİCARET LİMİTED ŞİRKETİ,Sivas,Merkez,ŞEYHŞAMİL MAH ORGANIZE SANAYI BOLGESI 2 KISIM 12 SOK  
749841,9.4,3NUR,ÖZNUR AKARDAŞ,Sakarya,Erenler,Erenler mah. 1260 sk. Şeçkin Mobilyacılar San. sitesi 2/N
105330,9.5,hesaplimagaza,TEKNOUYGUN E TİCARET LİMİTED ŞİRKETİ,İstanbul,Bağcılar,"KİRAZLI MAH MERKEZ CAD 46-48A 		Türkiye	 İstanbul 	Bağcılar"
680195,8.4,öyküstore,MUHAMMET EMİR ÖZMUTLU,Bursa,Yıldırım,Mahalle/Semt:YUNUSEMRE MAH. Cadde/Sokak:KARADUMAN SK. No:8 A
170631,8.0,EkspresAL,ARİF ALAMAN,İstanbul,Üsküdar,Selmani Pak cd. karagazi sk. no 9 MİMAR SİNAN MH.
116376,8.8,Hepiyisi,REŞİT ADIGÜZEL,İstanbul,Eyüpsultan,güzeltepe mah ender sok no 52-56 /1  blue nest aparmanı merdivenli depo eyüpsultan İSTANBUL
351403,9.2,MRN AVM,ZEMZEM EROĞLU,Diyarbakır,Sur,Şen sokak no 2 sur/diyarbakır
107493,9.1,Kuzey Pazarlama,ZONGULDAK KUZEY PAZARLAMA TİCARET LİMİTED ŞİRKETİ,Zonguldak,Çaycuma,perşembe beldesi keçecioğlu osb mah. 14 nolu sok. no:6 çaycuma / zonguldak 
923981,9.1,Şanver Shop,GÖKSEL ŞANVER,İstanbul,Bayrampaşa,Mahalle/Semt:ALTINTEPSİ MAH. Cadde/Sokak:KIVANÇ SK. No:42 İç Kapı No:1
678220,9.8,SİNGER DÜNYASI Mehmet Yanıyor,MEHMET YANIYOR,Konya,Karatay,Mahalle/Semt:ŞEMSİ TEBRİZİ MAH Cadde/Sokak:KASAP SİNAN ÇIKMAZI No:137 İç Kapı No:D
592064,9.8,Upucuz35,HÜRYAMİ TOPDAĞ,İzmir,Karabağlar,"Türbe caddesi
9028 Sokak
No:1
Daire:25  Giriş Kat"
114590,9.3,igneiplikburada,FIRAT DİKİŞ MAKİNELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Bursa,Yıldırım,Duaçınarı Mh. Ankara Cd. No:145 Yıldırım Bursa
227233,8.5,ASLAN SEPET,AYŞE ASLAN,İstanbul,Küçükçekmece,Mahalle/Semt:MEHMET AKİF MAH. Cadde/Sokak:1.MİMAR SİNAN CAD. Y.CAN AP. No:22 A
886489,9.4,mrchediyesepeti,MURAT ÖZER,Ankara,Mamak,Mahalle/Semt:BAŞAK MAH. Cadde/Sokak:1707 CAD. No:25 A
582953,9.8,GH DENT,ZEYNEP NUR EGE,İstanbul,Fatih,Mahalle/Semt:AKŞEMSETTİN MAH. Cadde/Sokak:ŞAİR CEM SK. No:1 İç Kapı No:5
902105,9.5,BY WOWEN,NADİRE TEKİŞ,Kahramanmaraş,Dulkadiroğlu,Mahalle/Semt:SÜMER MAH. Cadde/Sokak:62017. SK. No:23 İç Kapı No:02
925388,8.1,SMM TEKSTİL,GÜLİSTAN OBABAŞI,İzmir,Balçova,fevzi çakmak mah demirci efe sokak no71/a balçova izmir
701075,8.3,MUFFS STORE,STM YAZILIM BİLİŞİM SİSTEMLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ,İzmir,Konak,ŞAİR EŞREF BULVARI NO:18 ALTAY İŞ MERKEZİ KAT 8 NO 803 
709415,8.5,ART OF DRESS,FATİH SAKALLI,İstanbul,Bahçelievler,Mahalle/Semt:ŞİRİNEVLER MAH. Cadde/Sokak:EVREN SK. No:7 İç Kapı No:13
679097,8.6,oppoceite,ONUR DİKMEN,İstanbul,Zeytinburnu,Mahalle/Semt:BEŞTELSİZ MAH. Cadde/Sokak:2. YOL SK. FATİH No:6 İç Kapı No:6
943831,8.4,Asel Moda,MERYEM ALP,İzmir,Buca,677/4 sokak no 1/A BİNANIN ALTINDAKİ DEPO
451576,8.9,MollyTekstil,ŞADİYE ZEYBEKOĞULLARI,İzmir,Ödemiş,EMMİOĞLU MAHALLESİ Cadde/Sokak:HACI SADIK ÇARŞISI Sokak Daire No: Kapı No:8 A
821026,8.7,REVASSER,MERYEM YILDIRIM,İzmir,Karabağlar,4241 SOKAK NO 4-6/A YUNUS EMRE MAHALLESİ
866252,8.8,Sürpriz Tekstil,MOHAMMAD VAJIH ZEINO,İstanbul,Fatih,Yenikent Mah 669 SK NO 11 iç Kapı no 1 Esenyurt istanbul – istanbul
108501,8.9,Maximoda,MAXİMODA AYAKKABICILIK GIDA İNŞAAT TURİZM SANAYİ VE LİMİTED ŞİRKETİ,İzmir,Bornova,Öztim iş merkezi no.9/1A bornova cad. 
107007,9.4,Bozdan Teknoloji,BOZDAN BİLGİSAYAR TEKNOLOJİ TİCARET LİMİTED ŞİRKETİ,İstanbul,Esenyurt,NAMIK KEMAL MAH. 112. SK. YILMAZ APT NO: 52 İÇ KAPI NO: 1 ESENYURT/ İSTANBUL (Torium AVM Yanı )
768276,9.0,Armis,ROYAL YATAK ANONİM ŞİRKETİ,Kayseri,Melikgazi,Mahalle/Semt:KAYSERİOSB MAH. Cadde/Sokak:2 CAD. CENA BIRO MOBILYA No:15
873546,9.8,MASKHOME,ZÜMPA DAYANIKLI TÜKETİM MALLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Sultangazi,Mahalle/Semt:50. YIL MAH. Cadde/Sokak:B CAD. No:22 -24A
284174,9.5,ZÜMRÜT ÇARŞI -ZÜMPA,ZÜMPA DAYANIKLI TÜKETİM MALLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Sultangazi,50.YIL MAHALLESİ B CADDESİ NO:22/24
769572,8.8,DAYANIKLI TÜKETİM,MUAMMER YEŞİL ORT.,İstanbul,Pendik,Mahalle/Semt:FEVZİ ÇAKMAK MAH. Cadde/Sokak:MARMARA CAD. YEŞİL AVM No:33 İç Kapı No:1
693147,9.7,Kaaf,KAAF MAĞAZACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Şırnak,Cizre,DİCLE MAH.DR.MESUT TÜZÜN CAD.NO:86/A 73200 CİZRE ŞIRNAK
673686,8.7,RİFHA AVM,AHMET YILMAZ,Antalya,Serik,karadayı mah. kumbullar küme evleri no:7/1 Serik ANTALYA 
606517,9.4,THREE LİON İLETİŞİM HİZMETLERİ,FUAT KARAGÖZ,Kayseri,Yahyalı,SEYDİLİ MAH.KAYSERİ CAD.NO:29/31
237861,9.9,Süsslüdüşler,ÖZLEM ÖKTEN,İstanbul,Bahçelievler,çobançeşme mahallesi fatih cad mimarsinan sokak no:2 d:4
187602,8.8,Alcanavm,ALİ CAN,Sivas,Merkez,Paşabey mahallesi tokmak kapı sokak no:8
871014,9.3,gökkayastore,TURGUT FURKAN GÖKKAYA,Isparta,Merkez,Modernevler Mah. 3154 SK. No:4
195868,8.9,HIZLIAL,YUSUF SİVEREKLİ,Mersin,Toroslar,mithat toroğlu mah. kuvaimilliye bulvarı no340A
288146,8.9,UĞUR SPOR,VEDA KOÇBAY,Kocaeli,Darıca,ABDİ İPEKÇİ MAH. 1552. SK.NO: 16 DARICA KOCAELİ
151255,9.3,TEKİNLERBURADA,TEKİNLER KOLLEKTİF ŞİRKETİ ABDULLAH TEKİN VE İBRAHİM TEKİN,Giresun,Merkez,Hacımiktat mah. Fatih cad. No:12
265572,8.6,Konak Kundura,HÜLYA YURDDAŞ,Bolu,Mengen,"Atatürk caddesi
Belediye iş hanı  NO:14/C
"
256650,8.9,Tomsking,EROĞLULAR SPOR AYAKKABICILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Arnavutköy,Mehmet Akif Ersoy Mah. Veysel Karani Cad. No:25 Kat:2 Çatı Katı 
122130,9.0,FARBATEKS,ÖZ BURSA PAZARI TEKSTİL GIDA İNŞAAT MALZEMELERİ İÇ VE DIŞ TİCARET SANAYİ LİMİTED ŞİRKETİ,Ankara,Çankaya,Armağan plaza 691.sk 6/11
2617,8.6,SKECHERS,OLKA SPOR MALZEMELERİ TİCARET ANONİM ŞİRKETİ,İstanbul,Esenyurt,Akçaburgaz mahallesi Muhsin Yazıcıoğlu cad. no: 3 Esenyurt - İSTANBUL Esenyurt 34100 İstanbul Türkiye 
411498,9.2,SPORTSTEP,EDANUR TEKKAN,İstanbul,Sultanbeyli,Mahalle:ABDURRAHMANGAZİ MAH. Cadde/Sokak:AYDOĞDU SK. Daire No:3 Kapı No:25
228359,9.0,Tezzgelsin,EMRE ÖZARSLAN,İstanbul,Fatih,"MERCAN MAH. NARGİLECİ SOKAK NO: 16 / 1
FATİH/ İSTANBUL"
338541,9.9,NKT COLLECTİON,NÜKHET ŞAHİN,Bursa,Nilüfer,Konak mahallesi basın sokak no. 1-a nilüfer bursa
951476,10.0,KAHTA AVM,RAMAZAN MANTAŞ,Adıyaman,Kahta,Mahalle/Semt:MENDERES MAH. Cadde/Sokak:MEVLANA CAD. No:72 A
457266,8.8,YONEZ MODA ,YONEZ MODA TEKSTİL E-TİCARET LİMİTED ŞİRKETİ,İstanbul,Gaziosmanpaşa,Barbaros Hayrettin Paşa mah. 1083 SOKAK NO:23/A
448890,8.9,sr tekstil,SAIR NAJJAR,İstanbul,Zeytinburnu,Mahalle:SEYİTNİZAM MAH. Cadde/Sokak:DEMİRCİLER SİTESİ 8. CAD.  GALAKSI A BLOK IŞHANI Daire No:290 Kapı No:75
946136,,New Aktif,NEW AKTİF TEKSTİL SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ,İstanbul,Zeytinburnu,Mahalle/Semt:SÜMER MAH. Cadde/Sokak:18. SK. TARHAN No:4 -6B
126675,9.6,YUSUF MUHAMMET ERTEM,YUSUF MUHAMMET ERTEM,Ankara,Çankaya,Celal bayar bulvarı eti mah. no:43 maltepe pazarı peron:B no:1-2 çankaya ankara
933855,10.0,Sakarya Selin Accessories,ZEYNEP SELİN İŞGÜZAR,Sakarya,Erenler,Mahalle/Semt:ERENLER MAH. Cadde/Sokak:MENEKŞE SK. No:36 İç Kapı No:1
652320,8.6,HZY MODA,HZY MODA TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İzmir,Ödemiş,Mahalle/Semt:AKINCILAR MAH. Cadde/Sokak:KÜLTÜR CAD. YAĞCI İŞHANI No:4 İç Kapı No:110
129210,8.9,BİOTECH BİLGİSAYAR,SERDAR ALPASLAN,İstanbul,Maltepe,Gazi Mustafa Kemal Cad. No:34/A 
376529,8.5,Rampage,SEGMENT BİLGİSAYAR DIŞ TİCARET LİMİTED ŞİRKETİ,İstanbul,Arnavutköy,Fersah Caddesi No:136 İç Kapı No:1 Segment Bilgisayar
612,8.2,Madame Coco,DEHA MAĞAZACILIK EV TEKSTİLİ ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Kocaeli,Gebze,Netlog Güzeller2 Güzeller Org. San. Bölg. Mimar Sinan Cad. No:13 TR-41420 Gebze-Kocaeli Gebze Kocaeli Türkiye
202222,9.4,CimriKese,TAŞKALE E-TİCARET TEKSTİL İNŞAAT OTOMOTİV SANAYİ LİMİTED ŞİRKETİ,İstanbul,Avcılar,Reşitpaşa Cad. No:105/C
164967,8.2,Gelinlik Ayakkabıcım,YILDIZ GELİNLİK VE REKLAM HİZMETLERİ LİMİTED ŞİRKETİ,İstanbul,Bakırköy,Zeytinlik mahallesi Fahri Korutürk caddesi Tınaztepe pasajı alt kat no 20
105100,9.5,Supplementler,DİKEY VİTAMİN KOZMETİK VE GIDA TAKVİYELERİ PAZARLAMA TİCARET ANONİM ŞİRKETİ,İstanbul,Sarıyer,Merkez Adresi: Büyükdere Cad. Dereboyu Sok. Zağra İş Merkezi B Blok No:1 Maslak / Sarıyer / İstanbul
908407,8.7,Qualitas Ticaret,FURKAN ÇAKIR,İstanbul,Başakşehir,Mahalle/Semt:ŞAHİNTEPE MAH. Cadde/Sokak:NEDİM SK. No:111
944626,9.7,Shupe,YASİN TAMURAK,İstanbul,Üsküdar,Mahalle/Semt:GÜZELTEPE MAH. Cadde/Sokak:ZÜBEYDE HANIM CAD. No:3 D İç Kapı No:10
413071,8.6,E-MRKT,VEYSEL İNCE,Van,İpekyolu,Mahalle:VALİ MİTHAT BEY MAH. Cadde/Sokak:ALİ ÇALIM SK. KAYASU MADENCİLİK VE İNŞAAT A BLOK Daire No:5 Kapı No:5 A
910362,8.6,GO SHOES,HÜSEYİN AKÇAKALE,İzmir,Karabağlar,Mahalle/Semt:CENNETOĞLU MAH. Cadde/Sokak:5702 SK. No:38 İç Kapı No:2
109589,9.1,GULHANILE,GÜLHAN ÖZORUÇ,Ankara,Altındağ,Şehit Ömer Halis Demir Bulvarı No:70/A Altındağ/ANKARA
170417,8.3,Lines,YONCA LİNES EV GEREÇLERİ VE TEKSTİL SANAYİ TİCARET LİMİTED ŞİRKETİ,Kahramanmaraş,Dulkadiroğlu,Eyüp Sultan Mah. R. T. Erdoğan Bulv. Gaziantep Yolu Üzeri 3.km no: 144
4591,8.6,Turuncu Elma,TURUNCU ELMA ELEKTRONİK TİCARET VE BİLGİ TEKNOLOJİLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Kütahya,Merkez,zafertepe mahallesi afyonkarahisar karayolu blv. no.99 Kütahya Merkez
106771,7.9,Yataş,YATAŞ YATAK VE YORGAN SANAYİ TİCARET ANONİM ŞİRKETİ,Kayseri,Hacılar,Karpuzsekisi mah. O.S.B 30. Cad. No 43 
1024,8.1,FLO,FLO MAĞAZACILIK VE PAZARLAMA ANONİM ŞİRKETİ,Kocaeli,Çayırova,Ekol Mimoza Tesisleri Akse Mah. 552 Sk. Reysaş Çayırova 8 Depo TR-41420 Çayırova Kocaeli
114477,9.7,Minimarketim,TZR GIDA BİLGİ TEKNOLOJİLERİ E TİCARET ELEKTRONİK ÜRÜNLER KIRTASİYE TEMİZLİK İNŞAAT N,Afyonkarahisar,Bolvadin,"Ömeroğlu Mah. Çiftçiler sk. No:14/a
Bolvadin/afyonkarahisar"
789569,9.9,TadSun,TZR GIDA BİLGİ TEKNOLOJİLERİ E TİCARET ELEKTRONİK ÜRÜNLER KIRTASİYE TEMİZLİK İNŞAAT N,Afyonkarahisar,Bolvadin,Mahalle/Semt:ÖMEROĞLU MAH. Cadde/Sokak:ÇİFTÇİLER SK. TZR GIDA TEKNOLOJİLERİ MARKET No:14 A
388451,9.0,AKDEMIR SHOP&TRADE,MUHAMMED EMİN AKDEMİR,Bursa,Yıldırım,Yavuz selim Mahallesi  15.şahin sokak no :9/2 Yıldırım/Bursa
211185,9.7,SoyAkca,YUSUF AKÇASOY,İstanbul,Beyoğlu,"SOYAKÇA YUSUF GIDA 
Piripaşa mahallesi dereiçi sokak no:115 HASKÖY"
350865,9.2,Muyubi,BİLYUM BİLGİSAYAR SANAYİ VE TİCARET ANONİM ŞİRKETİ,İstanbul,Esenler,Turgut Reis Mah. Karaosmanoğlu Cad. Özdemir Apt. No:11/A
748435,9.7,YAKKALA,GAMZE ORUÇ,Muğla,Bodrum,KARABAĞ MAH. 28. SOK C BLOK NO 2 KAT 1 TURGUTREİS BODRUM 
106424,9.6,Mizuno,FUSA SPOR ÜRÜNLERİ TEKSTİL İMALAT GIDA SAĞLIK MEDİKAL İTHALAT VE İHRACAT ANONİM ŞİRKETİ,Ankara,Çankaya,Ahlatlıbel mah. 1902 .sok no:88 Çankaya / Ankara
120224,9.5,İNTİMODA,İNTİMODA DIŞ TİCARET LİMİTED ŞİRKETİ,İstanbul,Ümraniye,Dudullu organize sanayi bölgesi 1.cadde no:1  İsmet Tarman İş merkezi Kat:1 No:16  
844128,9.2,HepUcuza,YEŞİM SAÇMALI,İstanbul,Çekmeköy,Mahalle/Semt:MEHMET AKİF MAH. Cadde/Sokak:İSTİKLAL SK. ALIM KARDEŞLER No:36 İç Kapı No:8
403489,9.2,OnlineÇarşıPazar,ALPEREN KIR,Balıkesir,Kepsut,Mahalle:İHSANİYE MAH. Cadde/Sokak:19. SK. Daire No:YOK Kapı No:5
953465,,ELİFMERVE,ELİF POLAT,Adana,Seyhan,Mahalle/Semt:GÜRSELPAŞA MAH. Cadde/Sokak:75574 SK. ASLAN PARK 1 APT. No:5 İç Kapı No:16
873104,8.8,HADiYA DEME,ARİF ÜNLÜ,Ankara,Çankaya,Mahalle/Semt:İNCESU MAH. Cadde/Sokak:MAHMUT ESAT BOZKURT CAD. No:82 B
109097,8.3,BİZDENEVE,EMRE MUTLU,Aksaray,Merkez,KÜÇÜK BÖLCEK MAH. 2630. SOK (PLEVNE) AKASYA APT. ALTI 8/A MERKEZ / AKSARAY
300014,8.5,birsana,SERVUS DAYANIKLI TÜKETİM MALLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Antalya,Kepez,Şafak Mh. 5014 Sk. Özçiçek Plaza A Blok No:17-A Kepez / Antalya
123716,9.9,YAVUZ FOTOGRAFCILIK NEVIN BILIR,NEVİN BİLİR,İstanbul,Fatih,"Tahtakale Mahallesi
Cömerttürk Sokak
No: 9/D"
875092,9.1,Zerenyus,ZEHRA DÖNERGÖZ,Ankara,Etimesgut,yeşilova mahallesi - 4031. cadde - 7/C - ETİMESGUTAYAKKABI DEPOSU - HOBİ LİFE YANI
908784,8.5,ESOŞ GİYİM,BERKE SARP,Adana,Ceyhan,Mahalle/Semt:ULUS MAH. Cadde/Sokak:197 SK. No:9 İç Kapı No:1
812380,8.6,MODA BLUE MOONS,AYLA ŞAHİN,Mersin,Tarsus,Altaylılar Mahallesi 0212 Sokak no38 dükkan 
711809,8.8,DuruSu Butik,GÜLŞAH ELDEMİR SUSUZ,Bursa,Osmangazi,AKPINAR MAH ÇAYELI SK B BLOK NO 2/A DEPO OSMANGAZI BURSA
156436,8.4,MİYALON,MUSTAFA DEMİRTAŞ,İstanbul,Sultangazi,uğurmumcu mahallesi muhsin yazıcıoğlu caddesi no 55 sultangazi istanbul
523360,8.2,VESTIR BIEN,LEFA GİYİM TEKSTİL MEDİKAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İzmir,Bornova,Mahalle/Semt:YEŞİLOVA MAH. Cadde/Sokak:4076 SK.  KAYA No:56 A
852489,8.3,FEK-BAG,FATE EBRU KILIÇARSLAN,İstanbul,Beyoğlu,Mahalle/Semt:FETİHTEPE MAH. Cadde/Sokak:OKÇULAR ARALIĞI SK. No:7 İç Kapı No:10
183483,8.4,NACAR ÇARŞI,NACAR TUHAFİYECİLİK İNŞAAT TURİZM TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Beyoğlu,fetihtepe mahallesi fatih sultan caddesi  no:151/A 
483769,8.2,bluemoor,ALİHAN NAÇAR,İstanbul,Beyoğlu,FETİHTEPE MAH. FATİH SULTAN CAD. NO:39/B BEYOĞLU İSTANBUL
125190,9.3,REN İTHALAT,REN İTHALAT İHRACAT VE ELEKTRONİK HİZMETLER LİMİTED ŞİRKETİ,İstanbul,Fatih,Hocapaşa mahallesi Ankara caddesi Ankara İş Merkezi No: 28 Kat: 1 No: 108-109 Sirkeci / Fatih / İstanbul
409741,9.4,Altun AKSESUAR,MÜCAHİT ALTUN,İstanbul,Sancaktepe,MEVLANA MH. GENÇ SK. NO:6 D:2
458687,9.5,MuSoon,KÜBRA KAMIŞ OZANSOY,İzmir,Bornova,GAZİOSMANPAŞA MAH. 5421 SK. NO:3 ÇAMDİBİ
897661,9.9,yaman.trend,MAHMOOD ZABIHI,İstanbul,Fatih,Mahalle/Semt:CERRAHPAŞA MAH. Cadde/Sokak:KOCA MUSTAFAPAŞA CAD. ÇETİNKAYA APT No:75 A
248182,9.0,Zümra Store,ERTUĞRUL TEPEBAŞI,İstanbul,Ümraniye,Yukarı dudullu mah.Alemdağ cad.Egemen sok.No:31/2 
308388,8.9,ARMİSMAĞAZA,ARMİS SANAL MAĞAZACILIK TİCARET LİMİTED ŞİRKETİ,İstanbul,Esenyurt,mevlana mah. evliya çelebi cad. no 12/34 
685514,9.6,GökAY  home,ALİ CERAN,Konya,Meram,Mahalle/Semt:YAYLAPINAR MAH. Cadde/Sokak:PİRİNÇDAĞI SK. No:15 İç Kapı No:1
138932,9.5,Kişisel Bakım Merkezi,SALDOS TİCARET ANONİM ŞİRKETİ,Aydın,Söke,Akeller Cad. No:50/A Söke / Aydın 
163164,9.2,BEHTAH KUNDURA ,TAHSİN USTA,İstanbul,Bahçelievler,Fatih Caddesi No 6 sürat kargo
222726,9.5,SU KİTAPEVİ,SULTAN ÇELİK,Muğla,Seydikemer,Cumhuriyet mah. Atatürk cad. NO:46/1 Seydikemer - Muğla 
155333,9.4,ÇINAR KİTAP,SAADET AKYILDIZ,Bursa,Yıldırım,75.YIL MAH. 1.BUHARA SOKAK NO:8/A
426917,8.5,Grafiti Kitap,KOYUSİYAH YAYINCILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Ankara,Çankaya,Kocatepe Mahallesi Hatay Sokak No: 20/2 Çankaya/Ankara
117273,8.9,çantalimanı,SIRIMSI ÇANTA KIRTASİYE SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Çorum,Merkez,Karakeçili Mah Alaybey Sok No:26 
107400,8.9,eBavul,VKN GRUP ÇANTA TİCARET ANONİM ŞİRKETİ,Ankara,Kahramankazan,Mahalle/Semt:SARAY MAH. Cadde/Sokak:30 CAD. No:10
589611,8.8,Soylu Çanta,ÖZGÜR SOYLU,Ankara,Çankaya,"Yıldızevler, Rabindranath Tagore Cd. 17/A, 06530 Çankaya/Ankara"
571488,9.3,BAGGY MOOD,BAGGY MOOD BİLİŞİM VE ELEKTRONİK TİCARET LİMİTED ŞİRKETİ,Ankara,Yenimahalle,1375.sok No: 8 1.kat YENİMAHALLE ANKARA TÜRKİYE (BaggyMood )
